id;filename;text;augmentation_type;difficulté_verbalisation;
5_original;Entretien 01 24.10.03 01_traitement_A;L'entreprise où j'ai fait mon CAP, c'était grosse entreprise.;original;0.0;
5_swap;Entretien 01 24.10.03 01_traitement_A;' l j entreprise ' où fait ai mon CAP c, ' était grosse entreprise.;swap;0.0;
5_translation;Entretien 01 24.10.03 01_traitement_A;L'entreprise où j'ai fait mon CAP était une grande entreprise.;translation;0.0;
60_contextual;Entretien 01 24.10.03 01_traitement_A;Franchement c'est vraiment impressionnant les losange dessus.;contextual;0.0;
60_original;Entretien 01 24.10.03 01_traitement_A;Mais c'est vraiment que des losanges.;original;0.0;
60_swap;Entretien 01 24.10.03 01_traitement_A;Mais c ' vraiment est que des losanges.;swap;0.0;
60_translation;Entretien 01 24.10.03 01_traitement_A;Mais ce ne sont que des chenilles.;translation;0.0;
61_contextual;Entretien 01 24.10.03 01_traitement_A;Et c'est vraiment ce côté effrayant, dommage mais j' adore énormément.;contextual;0.0;
61_original;Entretien 01 24.10.03 01_traitement_A;Et c'est vraiment ce côté vitrerie, rigueur que j'aime bien.;original;0.0;
61_swap;Entretien 01 24.10.03 01_traitement_A;Et c est ' ce vraiment côté vitrerie, que rigueur j ' aime bien.;swap;0.0;
61_translation;Entretien 01 24.10.03 01_traitement_A;Et c'est vraiment ce côté de fenêtre que j'aime.;translation;0.0;
62_contextual;Entretien 01 24.10.03 01_traitement_A;Sur le geste dont j'ai remarqué, y' essayait de courir parfaitement en onglet.;contextual;0.0;
62_original;Entretien 01 24.10.03 01_traitement_A;Et le geste que j'ai appris, c'est de couper parfaitement en onglet.;original;0.0;
62_swap;Entretien 01 24.10.03 01_traitement_A;Le et geste que ' j ai appris, c ' est parfaitement de couper en onglet.;swap;0.0;
62_translation;Entretien 01 24.10.03 01_traitement_A;Et le geste que j'ai appris est de couper parfaitement l'onglet.;translation;0.0;
63_contextual;Entretien 01 24.10.03 01_traitement_A;Alors ton onglet, effectivement'est chouette on aime un morceau de fromage.;contextual;0.0;
63_original;Entretien 01 24.10.03 01_traitement_A;Alors en onglet, c'est quand on prend un morceau de plomb.;original;0.0;
63_swap;Entretien 01 24.10.03 01_traitement_A;Onglet alors en, c ' est quand prend un on morceau plomb de.;swap;0.0;
63_translation;Entretien 01 24.10.03 01_traitement_A;Sur l'onglet, c'est quand on prend un morceau de plomb.;translation;0.0;
64_contextual;Entretien 01 24.10.03 01_traitement_A;Et en fait, çà vient en pliantlant juste nos ailes par plomb pour trouver un angle.;contextual;0.0;
64_original;Entretien 01 24.10.03 01_traitement_A;Et en fait, on vient entailler juste les ailes du plomb pour faire un angle.;original;0.0;
64_swap;Entretien 01 24.10.03 01_traitement_A;En et fait on, entailler vient juste les ailes du pour plomb faire un angle.;swap;0.0;
64_translation;Entretien 01 24.10.03 01_traitement_A;Et en fait, nous voulons juste couper les ailes du plomb pour former un angle.;translation;0.0;
65_contextual;Entretien 01 24.10.03 01_traitement_A;Donc lieu de faire un courbe représentant le plomb, ceci va vraiment faire un petit miracle.;contextual;0.0;
65_original;Entretien 01 24.10.03 01_traitement_A;Au lieu de faire une courbe avec le plomb, on vient vraiment faire un petit angle.;original;0.0;
65_swap;Entretien 01 24.10.03 01_traitement_A;De au lieu faire une avec courbe plomb le on, vient vraiment faire un angle petit.;swap;0.0;
65_translation;Entretien 01 24.10.03 01_traitement_A;Au lieu de faire une courbe avec du plomb, nous arrivons vraiment à faire un petit angle.;translation;0.0;
66_contextual;Entretien 01 24.10.03 01_traitement_A;Oui ça, comme on'en voyais déjà beaucoup aux petits pâtéos sur des vitreries, maintenant, c' très bon, et'est le tour.;contextual;0.0;
66_original;Entretien 01 24.10.03 01_traitement_A;Et ça, comme j'en ai fait beaucoup des petits onglets sur des vitreries, maintenant, c'est bon, c'est le truc.;original;0.0;
66_swap;Entretien 01 24.10.03 01_traitement_A;Ça et, comme j en ' fait ai beaucoup petits des onglets sur des vitreries maintenant, , c ' est, bon c ' le est truc.;swap;0.0;
66_translation;Entretien 01 24.10.03 01_traitement_A;Et comme j'ai fait beaucoup de petits onglets sur les fenêtres, maintenant c'est bon, c'est ça.;translation;0.0;
67_contextual;Entretien 01 24.10.03 01_traitement_A;C'est celui que j' avait appris toutes les deux ans, même rigueur à ce précieux coup de main où, au début, j'avais du fil puisqu' il devait qd même assez bien calculer.;contextual;0.0;
67_original;Entretien 01 24.10.03 01_traitement_A;C'est celui que j'ai appris pendant les deux ans, cette rigueur et ce petit coup de main où, au début, j'avais du mal puisqu'il faut quand même relativement bien calculer.;original;0.0;
67_swap;Entretien 01 24.10.03 01_traitement_A;' c est celui que j ' appris ai pendant les ans deux, cette et rigueur petit ce de où coup main, au début, j ' du avais mal puisqu ' il faut même quand relativement bien calculer.;swap;0.0;
67_translation;Entretien 01 24.10.03 01_traitement_A;C'est ce que j'ai appris au cours des deux dernières années, cette rigueur et cette petite aide dans laquelle j'ai eu des difficultés au début, parce qu'il faut encore calculer relativement bien.;translation;0.0;
68_contextual;Entretien 01 24.10.03 01_traitement_A;Si ce mode' avait absolument bien configuré, cela ne fonctionne pas.;contextual;0.0;
68_original;Entretien 01 24.10.03 01_traitement_A;Si ce n'est pas bien monté, ça ne fonctionne pas.;original;0.0;
68_swap;Entretien 01 24.10.03 01_traitement_A;Si ce n est ' pas bien monté, fonctionne ça ne pas.;swap;0.0;
68_translation;Entretien 01 24.10.03 01_traitement_A;Si ce n'est pas bien construit, ça ne marchera pas.;translation;0.0;
69_contextual;Entretien 01 24.10.03 01_traitement_A;Et à gré et à mesure, on l'ai beaucoup observé.;contextual;0.0;
69_original;Entretien 01 24.10.03 01_traitement_A;Et au fur et à mesure, je l'ai bien assimilé.;original;0.0;
69_swap;Entretien 01 24.10.03 01_traitement_A;Au et fur et à, mesure l je ' ai bien assimilé.;swap;0.0;
69_translation;Entretien 01 24.10.03 01_traitement_A;Et au fil du temps, je l'ai bien assimilé.;translation;0.0;
6_contextual;Entretien 01 24.10.03 01_traitement_A;Ce'est juste une poser autrement le contexte.;contextual;0.0;
6_original;Entretien 01 24.10.03 01_traitement_A;C'est juste pour poser aussi le contexte.;original;0.0;
6_swap;Entretien 01 24.10.03 01_traitement_A;' c est juste pour poser contexte aussi le.;swap;0.0;
6_translation;Entretien 01 24.10.03 01_traitement_A;C'est juste pour établir le contexte.;translation;0.0;
70_contextual;Entretien 01 24.10.03 01_traitement_A;Donc finalement, c' y bon, je prends.;contextual;0.0;
70_original;Entretien 01 24.10.03 01_traitement_A;Et maintenant, c'est bon, je gère.;original;0.0;
70_swap;Entretien 01 24.10.03 01_traitement_A;, et maintenant c est ' bon, gère je.;swap;0.0;
70_translation;Entretien 01 24.10.03 01_traitement_A;Et maintenant, c'est bon, je m'en occupe.;translation;0.0;
71_contextual;Entretien 01 24.10.03 01_traitement_A;Et ça, le'aime trop !.;contextual;0.0;
71_original;Entretien 01 24.10.03 01_traitement_A;Et ça, j'aime bien faire.;original;0.0;
71_swap;Entretien 01 24.10.03 01_traitement_A;Ça et j, ' bien aime faire.;swap;0.0;
71_translation;Entretien 01 24.10.03 01_traitement_A;Et j'aime ça.;translation;0.0;
72_contextual;Entretien 01 24.10.03 01_traitement_A;Formation, qu'est-ce ou l'est encore;contextual;1.0;
72_original;Entretien 01 24.10.03 01_traitement_A;Sinon, qu'est-ce que c'est ?;original;1.0;
72_swap;Entretien 01 24.10.03 01_traitement_A;Sinon qu, ' est ce - c ' que est?;swap;1.0;
72_translation;Entretien 01 24.10.03 01_traitement_A;Sinon, qu'est-ce que c'est ?;translation;1.0;
73_contextual;Entretien 01 24.10.03 01_traitement_A;II' admirable aussi la noblesse du verre.;contextual;0.0;
73_original;Entretien 01 24.10.03 01_traitement_A;C'est aussi la coupe du verre.;original;0.0;
73_swap;Entretien 01 24.10.03 01_traitement_A;C ' aussi est la coupe du verre.;swap;0.0;
73_translation;Entretien 01 24.10.03 01_traitement_A;C'est aussi la coupe de verre.;translation;0.0;
74_contextual;Entretien 01 24.10.03 01_traitement_A;Alors ça, c' EST arrivé....;contextual;0.0;
74_original;Entretien 01 24.10.03 01_traitement_A;Alors ça, c'est challengeant.;original;0.0;
74_swap;Entretien 01 24.10.03 01_traitement_A;Ça alors, c ' est challengeant.;swap;0.0;
74_translation;Entretien 01 24.10.03 01_traitement_A;Ça a l'air excitant.;translation;0.0;
75_contextual;Entretien 01 24.10.03 01_traitement_A;Déjà que des fois, on a des courbes et des coupes un rien compliquéeantes avec ces formes rentrantes ou en ronds, et trucs un minimum lourd avec des formes.;contextual;0.0;
75_original;Entretien 01 24.10.03 01_traitement_A;Parce que des fois, on a des courbes et des coupes un peu compliquées avec des courbes rentrantes ou des ronds, des trucs un peu complexes avec des pointes.;original;0.0;
75_swap;Entretien 01 24.10.03 01_traitement_A;Que parce fois des, on a des courbes et coupes un des peu compliquées avec des rentrantes ou courbes ronds des, des trucs peu complexes un des avec pointes.;swap;0.0;
75_translation;Entretien 01 24.10.03 01_traitement_A;Parce que parfois, nous avons des courbes et des coupes un peu compliquées avec des courbes ou des tours en rotation, des trucs complexes avec des dentelles.;translation;0.0;
76_contextual;Entretien 01 24.10.03 01_traitement_A;Ça oui, dont' espère sois un peu fière.;contextual;0.0;
76_original;Entretien 01 24.10.03 01_traitement_A;Ça aussi, j'en suis un peu fière.;original;0.0;
76_swap;Entretien 01 24.10.03 01_traitement_A;Ça aussi, j ' en un suis fière peu.;swap;0.0;
76_translation;Entretien 01 24.10.03 01_traitement_A;Moi aussi, j'en suis un peu fière.;translation;0.0;
77_contextual;Entretien 01 24.10.03 01_traitement_A;Parce surtout ...'est au dessus / pour fils du niveau ... plus tu le fais, plus tu assimiles.;contextual;0.0;
77_original;Entretien 01 24.10.03 01_traitement_A;Parce que c'est au fur et à mesure du temps où plus tu le fais, plus tu assimiles.;original;0.0;
77_swap;Entretien 01 24.10.03 01_traitement_A;Que c parce ' est fur à au et du mesure temps où plus le tu fais, plus tu assimiles.;swap;0.0;
77_translation;Entretien 01 24.10.03 01_traitement_A;Parce que plus tu le fais, plus tu assimiles.;translation;0.0;
78_contextual;Entretien 01 24.10.03 01_traitement_A;Et après, tu es de quoi venir découvrir des trucs qui sont un poil compliqué !.;contextual;0.0;
78_original;Entretien 01 24.10.03 01_traitement_A;Et après, tu es fière de pouvoir faire des trucs qui sont un peu compliqués.;original;0.0;
78_swap;Entretien 01 24.10.03 01_traitement_A;Et après, tu fière es de pouvoir faire des trucs sont qui peu un. compliqués;swap;0.0;
78_translation;Entretien 01 24.10.03 01_traitement_A;Et puis tu es fier de pouvoir faire des choses un peu compliquées.;translation;0.0;
79_contextual;Entretien 01 24.10.03 01_traitement_A;Ajouter quelque petits détails ?;contextual;0.0;
79_original;Entretien 01 24.10.03 01_traitement_A;Dans les petits détails ?;original;0.0;
79_swap;Entretien 01 24.10.03 01_traitement_A;Dans petits les? détails;swap;0.0;
79_translation;Entretien 01 24.10.03 01_traitement_A;Dans les petits détails ?;translation;0.0;
7_contextual;Entretien 01 24.10.03 01_traitement_A;Comme entreprise, on gagne quinze.;contextual;0.0;
7_original;Entretien 01 24.10.03 01_traitement_A;Grosse entreprise, on était beaucoup.;original;0.0;
7_swap;Entretien 01 24.10.03 01_traitement_A;Grosse entreprise, était beaucoup. on;swap;0.0;
7_translation;Entretien 01 24.10.03 01_traitement_A;Grande entreprise, nous étions beaucoup.;translation;0.0;
80_contextual;Entretien 01 24.10.03 01_traitement_A;Un exemple, dans la fleur en éventail, comme ça'est pur vitrerie, on a souvent t mêmes formes qui se répète mentalement.;contextual;0.0;
80_original;Entretien 01 24.10.03 01_traitement_A;Par exemple, pour la coupe en onglet, comme c'est une vitrerie, on a toujours les mêmes formes qui se répètent.;original;0.0;
80_swap;Entretien 01 24.10.03 01_traitement_A;Exemple par, pour coupe la en onglet, comme c ' une est vitrerie on, a les toujours mêmes qui formes se répètent.;swap;0.0;
80_translation;Entretien 01 24.10.03 01_traitement_A;Par exemple, pour l'oscillation, comme c'est une fenêtre, nous avons toujours les mêmes formes qui se répètent.;translation;0.0;
81_contextual;Entretien 01 24.10.03 01_traitement_A;Ben du coup, imaginez la désastreuse coupe au plomb.;contextual;0.0;
81_original;Entretien 01 24.10.03 01_traitement_A;Et du coup, toujours la même coupe de plomb.;original;0.0;
81_swap;Entretien 01 24.10.03 01_traitement_A;Et du, coup toujours la coupe plomb même de.;swap;0.0;
81_translation;Entretien 01 24.10.03 01_traitement_A;Et c'est pour ça que c'est toujours la même coupe de plomb.;translation;0.0;
82_contextual;Entretien 01 24.10.03 01_traitement_A;Puis au fur puis à mesure, on voit imbriquer une pièce et on monte même progressivement sa complexité.;contextual;0.0;
82_original;Entretien 01 24.10.03 01_traitement_A;Et au fur et à mesure, on vient imbriquer une pièce et on monte un peu en escalier.;original;0.0;
82_swap;Entretien 01 24.10.03 01_traitement_A;Au et fur et à mesure, on vient une imbriquer et pièce monte on peu un en. escalier;swap;0.0;
82_translation;Entretien 01 24.10.03 01_traitement_A;Et avec le temps, on arrive dans une chambre et on monte un peu dans les escaliers.;translation;0.0;
83_contextual;Entretien 01 24.10.03 01_traitement_A;Du matériel, petit aux petits, on monte comme une.;contextual;0.0;
83_original;Entretien 01 24.10.03 01_traitement_A;Du coup, petit à petit, on monte comme ça.;original;0.0;
83_swap;Entretien 01 24.10.03 01_traitement_A;Coup du, à petit petit, on monte comme. ça;swap;0.0;
83_translation;Entretien 01 24.10.03 01_traitement_A;Alors, petit à petit, on monte comme ça.;translation;0.0;
84_contextual;Entretien 01 24.10.03 01_traitement_A;Là, il ya avait ' altitudequerre et puis elle monte.;contextual;0.0;
84_original;Entretien 01 24.10.03 01_traitement_A;Là, il y a l'équerre et puis ça monte.;original;0.0;
84_swap;Entretien 01 24.10.03 01_traitement_A;Là, il y a ' l et équerre ça monte puis.;swap;0.0;
84_translation;Entretien 01 24.10.03 01_traitement_A;Le voilà et il monte.;translation;0.0;
85_contextual;Entretien 01 24.10.03 01_traitement_A;Et le moment où on a bien plus d'attention, c'est quand elle doit calculer l' ouverture de notre couteau pour mieux plier, faire le premier angle et que ce rentre bien.;contextual;0.0;
85_original;Entretien 01 24.10.03 01_traitement_A;Et le moment où on a le plus d'attention, c'est quand on vient calculer l'angle avec son couteau pour après plier, faire le bon angle et que ça rentre parfaitement.;original;0.0;
85_swap;Entretien 01 24.10.03 01_traitement_A;Et le où moment on le a d plus ', c attention ' est quand vient on l calculer angle ' avec son couteau pour après plier, faire bon le angle que et ça rentre parfaitement.;swap;0.0;
85_translation;Entretien 01 24.10.03 01_traitement_A;Et le moment où vous avez la plus grande attention, c'est quand vous arrivez à calculer l'angle avec votre couteau pour ensuite plier, former le bon angle et l'adapter parfaitement.;translation;0.0;
86_contextual;Entretien 01 24.10.03 01_traitement_A;Généralement l'est la moment où j' trouve le plus e' intérêts pour calculer.;contextual;0.0;
86_original;Entretien 01 24.10.03 01_traitement_A;Et c'est le moment où j'ai le plus d'attention pour calculer.;original;0.0;
