filename;text;word_count;note_bert_intimité;note_bert_fertilité du language;note_bert_fluidité;note_bert_émotions;note_bert_imaginaire;note_bert_ expert;note_bert_Vulnerable;note_bert_difficulté verbalisation;cluster;residual
Entretien 01 25.05.02_traitement_A;Quand je vais le tendre, il va faire un petit glissement et puis il va prendre un pli.;18;4.32;2.92;2.35;1.47;1.42;3.99;2.27;0.92;3.0;-0.2155999999999949
Entretien 01 25.05.02_traitement_A;Mais si je le défais, le pli n'est pas marqué.;10;3.17;0.56;0.61;0.88;0.74;1.4;1.09;0.77;4.0;0.2748999999999988
Entretien 01 25.05.02_traitement_A;Contrairement au fil de lin où si j'utilise du fil de lin pour faire ce mouvement et qu'après je défais, il y a comme un pli que j'aurais repassé.;29;5.35;3.42;2.32;1.16;1.63;4.53;1.87;1.06;2.0;0.17609999999999282
Entretien 01 25.05.02_traitement_A;Le fil de lin, après, il a du mal à changer de position au niveau de la forme qu'il a pris.;21;3.71;2.59;1.86;0.97;0.99;3.87;2.09;1.06;4.0;0.027700000000000724
Entretien 01 25.05.02_traitement_A;Le fil de soie, lui, il a plus de souplesse.;10;4.2;2.14;1.79;0.87;0.75;3.52;3.8;1.99;2.0;-0.0005999999999968253
Entretien 01 25.05.02_traitement_A;Alors, du coup, il est aussi un petit peu plus long à mettre en place.;15;5.15;1.12;1.68;2.56;2.01;4.03;2.57;1.05;3.0;0.18570000000000508
Entretien 01 25.05.02_traitement_A;Il a tendance à glisser.;5;2.17;0.98;1.05;0.66;0.81;1.91;0.8;0.81;0.0;0.16610000000000014
Entretien 01 25.05.02_traitement_A;Il est un peu coquin.;5;3.7;1.36;1.11;1.4;1.73;2.6;3.34;1.34;4.0;-0.23569999999999558
Entretien 01 25.05.02_traitement_A;Mais quand même, il souffre parce que il n'arrête pas d'être tendu à droite, à gauche, à droite, à gauche.;20;6.3;2.43;3.14;2.51;3.12;3.93;2.64;1.61;1.0;0.4981
Entretien 01 25.05.02_traitement_A;En plus, il passe dessus, dessous tout le temps.;9;4.67;2.39;1.69;1.16;1.73;2.39;3.03;1.13;2.0;0.14459999999999784
Entretien 01 25.05.02_traitement_A;Mais il ne peut pas être tendu, lui, puisque comme on tire sur les fils qui sont verticaux, il est obligé de faire un peu la vague.;27;6.37;4.49;2.72;4.48;4.03;4.05;2.9;2.13;1.0;0.16789999999999772
Entretien 01 25.05.02_traitement_A;Donc, ce pauvre fil, il souffre.;6;3.56;1.18;0.92;1.59;0.48;1.3;4.56;2.31;3.0;-0.3234999999999997
Entretien 01 25.05.02_traitement_A;Et après, une fois qu'on a terminé, il peut se reposer.;11;5.82;1.28;1.92;1.65;2.15;2.02;1.87;0.83;1.0;0.29159999999999897
Entretien 01 25.05.02_traitement_A;Et c'est le plus beau parce qu'on ne voit que lui.;11;7.01;2.89;2.37;2.53;3.06;3.77;1.79;1.31;1.0;0.528300000000006
Entretien 01 25.05.02_traitement_A;C'est lui qu'on voit, les autres sont cachés à l'intérieur du poing.;12;3.09;2.65;1.93;0.92;1.07;4.16;1.55;1.87;4.0;-0.22369999999999957
Entretien 01 25.05.02_traitement_A;Et les autres, je dirais que c'est un peu comme des cordes de piano.;14;3.69;1.57;1.75;1.51;3.51;5.52;2.48;1.24;4.0;-0.49729999999999785
Entretien 01 25.05.02_traitement_A;J'imagine bien comme ça, on les tend.;7;5.17;2.14;1.72;2.23;2.4;3.04;1.64;1.27;1.0;0.012199999999998212
Entretien 01 25.05.02_traitement_A;Et c'est eux qui vont donner la direction, la tonalité.;10;3.65;1.16;1.15;0.99;1.87;3.06;1.93;1.0;4.0;-0.04139999999999633
Entretien 01 25.05.02_traitement_A;S'ils ne sont pas tendus, si on ne sait pas où on veut aller, ça n'a pas de forme.;19;2.93;3.13;2.02;1.35;2.52;3.48;1.63;1.21;4.0;-0.4679000000000033
Entretien 01 25.05.02_traitement_A;Si on fait quelque chose d'ovale mais qu'on resserre trop tard, ce ne sera pas ovale.;16;4.5;1.88;1.88;1.95;1.78;2.12;2.6;0.89;3.0;-0.16220000000000034
Entretien 01 25.05.02_traitement_A;Si on veut un triangle mais qu'on tire plus d'un côté que de l'autre, ce ne sera pas un triangle régulier.;21;4.4;2.31;1.56;1.41;2.55;3.22;2.32;0.67;2.0;-0.15829999999999522
Entretien 01 25.05.02_traitement_A;Donc, ils sont moins torturés parce qu'on les mène tout droit.;11;4.87;1.69;2.19;2.46;1.96;2.45;2.67;2.71;1.0;-0.1084000000000005
Entretien 01 25.05.02_traitement_A;Mais ils sont...;3;4.24;0.92;1.56;2.43;2.75;0.04;1.34;2.21;3.0;0.01559999999999917
Entretien 01 25.05.02_traitement_A;Comment ils disent ça ?;5;2.87;0.75;0.96;2.04;0.8;0.02;2.06;3.05;3.0;-0.21390000000000198
Entretien 01 25.05.02_traitement_A;Ils vont tout droit.;4;3.94;0.48;0.99;1.39;1.13;1.43;1.2;1.0;4.0;0.3305000000000011
Entretien 01 25.05.02_traitement_A;Peut-être qu'ils se disent on ne voit même pas.;9;5.51;0.89;1.39;2.22;1.87;1.34;2.11;1.82;3.0;1.2775000000000007
Entretien 01 25.05.02_traitement_A;Je suis pilier mais je suis invisible.;7;4.97;1.04;1.29;1.09;1.73;3.82;2.34;1.03;2.0;0.4012999999999938
Entretien 01 25.05.02_traitement_A;Je ne sais pas.;4;5.65;1.0;1.12;2.43;1.25;1.06;3.46;4.54;1.0;0.011500000000010502
Entretien 01 25.05.02_traitement_A;Voilà.;1;3.88;1.02;0.81;1.06;0.81;0.22;1.2;1.12;4.0;3.1086244689504383e-15
Entretien 01 25.05.06_traitement_A;Alors, moi, j'ai été...;4;4.99;0.49;0.95;2.65;1.12;0.0;1.06;1.95;3.0;0.4284999999999979
Entretien 01 25.05.06_traitement_A;Je suis sorti diplômé de l'école BIP, donc BIP, exactement ici, en 1996.;13;4.36;1.17;0.89;1.09;1.16;3.11;1.04;1.61;4.0;0.36779999999999546
Entretien 01 25.05.06_traitement_A;Donc...;1;3.09;0.93;1.71;2.44;1.58;0.0;1.92;2.46;3.0;-0.01229999999999798
Entretien 01 25.05.06_traitement_A;En sortant de l'école, j'ai travaillé chez quelques armuriers en province.;11;4.19;0.65;0.59;2.34;0.97;2.5;0.74;0.73;3.0;0.0901000000000014
Entretien 01 25.05.06_traitement_A;Je suis revenu en BIP.;5;4.21;0.8;0.78;1.01;0.94;1.86;1.25;1.27;4.0;0.3883000000000032
Entretien 01 25.05.06_traitement_A;En 1997, comme tout le monde à l'époque, service militaire.;10;3.61;0.79;1.02;1.05;0.91;1.93;1.36;1.07;4.0;0.22479999999999567
Entretien 01 25.05.06_traitement_A;Et là, j'ai découvert l'enseignement.;5;5.06;0.68;1.0;1.79;1.04;1.63;0.94;0.85;3.0;0.3049999999999997
Entretien 01 25.05.06_traitement_A;En fait, ils m'ont mis à l'instruction.;7;3.94;0.67;1.02;1.39;0.94;1.45;1.56;1.02;4.0;0.2158000000000011
Entretien 01 25.05.06_traitement_A;Quand j'ai fait mon service militaire, je suis devenu instructeur.;10;4.36;0.75;0.61;3.6;0.9;3.18;1.55;1.15;3.0;0.0457999999999954
Entretien 01 25.05.06_traitement_A;Alors, ça, ça a été une découverte extraordinaire.;8;3.66;0.75;0.73;0.89;1.14;1.77;1.04;0.81;4.0;0.4203999999999981
Entretien 01 25.05.06_traitement_A;Bref, je suis revenu dans l'armurerie au bout d'un an.;10;4.15;1.17;0.94;0.92;1.29;4.14;1.51;1.52;4.0;0.3362000000000025
Entretien 01 25.05.06_traitement_A;Donc là, j'ai travaillé chez un armurier qui venait BIP.;10;4.65;1.05;0.79;2.91;0.81;3.59;1.36;1.75;1.0;0.16310000000000446
Entretien 01 25.05.06_traitement_A;Tiens, marrant.;2;3.6;1.43;1.55;1.52;1.06;1.34;1.98;1.37;3.0;-0.12450000000000205
Entretien 01 25.05.06_traitement_A;Bien, voilà.;2;4.12;0.96;1.0;1.55;0.79;0.42;1.2;1.28;3.0;0.4841999999999995
Entretien 01 25.05.06_traitement_A;Et lui m'a toujours encouragé à partir à l'étranger.;9;3.68;0.67;1.03;1.04;1.15;2.97;1.32;1.0;4.0;0.274399999999996
Entretien 01 25.05.06_traitement_A;Bon, moi, j'avais déjà la bougeotte.;6;4.57;0.57;0.59;1.12;0.72;1.45;1.25;0.9;4.0;0.5395000000000048
Entretien 01 25.05.06_traitement_A;Donc là, on était en fin 1997, début 1998.;9;3.56;0.72;0.86;0.83;0.76;1.7;1.14;1.37;0.0;0.424399999999999
Entretien 01 25.05.06_traitement_A;En 2000, j'ai fait la connaissance d'un client qui était plutôt dans le pharmaceutique, passionné de sabre japonais.;18;4.6;1.51;0.74;3.65;1.0;5.43;1.27;0.98;3.0;0.1602999999999941
Entretien 01 25.05.06_traitement_A;Et il m'a proposé de partir au Cambodge, monter une boîte pour faire de la forge de sabre.;18;3.43;2.16;1.92;1.11;1.35;6.23;1.28;1.25;4.0;-0.30890000000000306
Entretien 01 25.05.06_traitement_A;Moi, je m'intéressais déjà à la coutellerie.;7;3.55;0.64;0.79;1.17;1.08;5.14;1.19;1.03;4.0;0.3230999999999997
Entretien 01 25.05.06_traitement_A;J'ai commencé la coutellerie assez jeune, en fait.;8;5.02;1.3;1.12;3.46;0.91;6.67;1.17;1.44;1.0;0.05190000000000605
Entretien 01 25.05.06_traitement_A;Mon grand-père était forgeron.;4;3.28;0.63;0.46;1.77;0.76;2.37;1.71;1.25;3.0;-0.01379999999999626
Entretien 01 25.05.06_traitement_A;Donc, il y avait une forge à la maison qui servait surtout pour les charrues, pour le tracteur et pour des choses comme ça.;24;2.74;2.1;1.62;1.14;2.01;5.35;0.95;1.77;4.0;-0.2938000000000036
Entretien 01 25.05.06_traitement_A;Et dès qu'on avait 5 minutes avec mon frère...;9;4.33;1.22;1.7;2.86;2.8;0.81;2.26;2.46;3.0;-0.09319999999999773
Entretien 01 25.05.06_traitement_A;Enfin, en gros, à l'âge de 7-8 ans, j'étais déjà à la forge pour m'amuser.;15;4.67;1.21;1.27;1.14;1.22;3.03;0.92;0.53;4.0;0.7568999999999986
Entretien 01 25.05.06_traitement_A;C'est ce qui m'a amené aussi vers l'armurerie, entre autres.;10;4.08;2.27;1.47;2.48;1.34;5.64;1.29;1.06;3.0;-0.3376999999999972
Entretien 01 25.05.06_traitement_A;Mais donc, en 2000, je suis parti, je pars au Cambodge.;11;3.78;0.53;0.84;1.32;1.16;1.92;1.37;0.96;4.0;0.23850000000000326
Entretien 01 25.05.06_traitement_A;Je l'annonce la veille à mes parents parce qu'autrement, ce n'est pas rigolo.;13;4.83;1.67;1.15;1.58;1.61;2.45;1.41;1.26;3.0;0.21980000000000288
Entretien 01 25.05.06_traitement_A;Oui, ça évite les discussions stériles.;6;2.05;0.98;0.96;0.93;1.1;1.36;1.78;1.02;0.0;-0.5639000000000025
Entretien 01 25.05.06_traitement_A;J'avais décidé de partir là-bas, donc j'aurais dit la veille que je partais.;13;5.32;1.15;1.55;2.03;2.26;3.35;1.26;1.23;3.0;0.35010000000000563
Entretien 01 25.05.06_traitement_A;Et puis, je suis resté 6 ans.;7;4.17;0.87;0.94;1.2;1.13;1.01;0.92;1.56;4.0;0.20339999999999847
Entretien 01 25.05.06_traitement_A;Il faut réapprendre une culture, une langue et, in fine, transmettre son savoir à des gens qui n'ont pas les mêmes codes que vous.;24;4.4;2.89;2.55;1.98;1.64;7.15;1.18;2.85;3.0;-0.06079999999999419
Entretien 01 25.05.06_traitement_A;Ça, c'est un peu le mur dans la figure, au début.;11;3.76;1.88;1.52;0.99;3.6;2.91;1.83;0.95;2.0;-0.12739999999999618
Entretien 01 25.05.06_traitement_A;On pense qu'on est tous pareils et qu'on se comprend.;10;4.75;1.25;1.48;1.19;1.94;2.53;0.98;0.39;2.0;0.2607000000000008
Entretien 01 25.05.06_traitement_A;En fait, on ne se comprend pas.;7;3.87;0.8;1.07;1.03;1.33;1.82;1.32;1.02;4.0;0.4535999999999998
Entretien 01 25.05.06_traitement_A;C'est très formateur.;3;2.34;0.82;0.67;0.71;0.89;3.72;1.45;1.61;0.0;0.09039999999999848
Entretien 01 25.05.06_traitement_A;Finalement, j'ai continué à faire de l'enseignement.;7;4.59;0.71;0.8;2.97;0.89;1.35;0.87;0.99;3.0;-0.10239999999999316
Entretien 01 25.05.06_traitement_A;En ayant une entreprise, j'ai continué à former des gens.;10;3.57;0.75;0.89;1.62;1.26;2.21;0.71;1.0;3.0;-0.24329999999999696
Entretien 01 25.05.06_traitement_A;Et en 2006, je suis revenu en France.;8;4.4;0.77;0.88;0.96;1.09;2.02;1.04;1.1;4.0;1.2712000000000017
Entretien 01 25.05.06_traitement_A;Et là, j'ai pris la place de mon professeur qui, lui, partait à la retraite.;15;5.13;1.12;1.31;4.37;2.04;3.25;1.34;0.87;1.0;0.13100000000000378
Entretien 01 25.05.06_traitement_A;Une journée de travail classique ?;6;1.77;0.59;0.37;1.51;0.33;0.78;2.0;1.07;4.0;-0.33650000000000224
Entretien 01 25.05.06_traitement_A;On se lève assez tôt.;5;3.63;0.86;0.73;1.36;0.89;1.81;1.31;0.58;4.0;-0.021199999999998553
Entretien 01 25.05.06_traitement_A;Levé 5h.;2;3.33;1.0;1.11;1.67;1.03;0.25;2.14;1.79;3.0;-0.15359999999999907
Entretien 01 25.05.06_traitement_A;Là, je vais parler du travail quand j'avais mon entreprise.;10;4.59;0.89;1.11;1.47;0.7;4.36;1.12;0.85;3.0;0.35860000000000625
Entretien 01 25.05.06_traitement_A;Levé 5h, à l'atelier à 6h.;6;2.81;0.83;0.93;1.19;1.44;0.86;1.61;1.5;4.0;-1.052299999999999
Entretien 01 25.05.06_traitement_A;On met la musique.;4;3.06;1.12;1.32;0.92;0.93;3.16;1.47;0.96;4.0;0.16389999999999993
Entretien 01 25.05.06_traitement_A;On débranche le téléphone pour ne pas être embêté.;9;2.49;0.88;0.86;0.96;0.76;3.44;3.03;2.27;4.0;-1.6252000000000013
Entretien 01 25.05.06_traitement_A;Ça, c'était ma manière de faire.;6;3.73;1.12;1.37;1.78;0.94;4.14;2.33;2.86;3.0;-0.07620000000000182
Entretien 01 25.05.06_traitement_A;Je mettais souvent de la musique classique.;7;4.36;0.98;0.89;1.01;1.15;3.96;1.78;1.14;4.0;0.9093000000000013
Entretien 01 25.05.06_traitement_A;J'avais préparé, en principe, la veille, les démontages.;8;2.82;0.7;0.85;1.21;1.07;2.38;0.79;1.1;4.0;-0.6151000000000004
Entretien 01 25.05.06_traitement_A;Souvent, je commençais par des nettoyages.;6;2.24;0.68;0.87;0.84;0.98;1.78;1.24;0.82;0.0;-0.20000000000000195
Entretien 01 25.05.06_traitement_A;Si j'avais des travaux techniques, plus techniques, on s'échauffe un peu, par exemple.;13;2.47;0.66;0.95;1.41;2.22;3.01;2.68;1.05;4.0;-0.46530000000000227
Entretien 01 25.05.06_traitement_A;Je vais prendre le cas d'un quadrillage.;7;3.58;2.43;1.2;0.98;1.38;5.17;2.91;2.08;4.0;-0.23069999999999835
Entretien 01 25.05.06_traitement_A;Un quadrillage, c'est une façon de finir le bois sur une crosse, pour la préhension.;15;1.26;2.27;1.51;0.68;1.16;5.58;1.6;1.08;0.0;-0.5288999999999984
Entretien 01 25.05.06_traitement_A;Là, on fait quelques lignes de quadrillage.;7;1.97;0.84;0.97;0.92;1.35;3.04;1.81;0.9;0.0;-0.33679999999999954
Entretien 01 25.05.06_traitement_A;On regarde un peu à l'extérieur et on continue.;9;5.09;1.28;1.21;0.87;2.7;2.83;1.23;1.04;2.0;0.559900000000007
Entretien 01 25.05.06_traitement_A;C'est pour que ses yeux ne restent pas toujours trop près du travail à faire.;15;4.77;1.83;2.17;2.32;0.81;5.47;3.39;1.98;3.0;-0.026599999999998403
Entretien 01 25.05.06_traitement_A;Il faut qu'il y ait une gymnastique avec les yeux à faire.;12;3.75;2.44;2.32;0.7;1.39;6.98;3.75;1.41;0.0;0.12969999999999837
Entretien 01 25.05.06_traitement_A;Les travaux les plus précis, on les fait le matin.;10;1.96;0.53;0.85;1.07;0.95;1.59;1.2;0.67;4.0;-0.6751000000000018
Entretien 01 25.05.06_traitement_A;L'après-midi, ouverture au public.;4;2.66;0.55;0.6;0.94;1.01;0.34;1.37;0.79;4.0;-0.17939999999999978
Entretien 01 25.05.06_traitement_A;On travaille, et quand un client vient, on sert le client.;11;3.65;1.67;1.26;1.06;0.72;2.66;1.0;1.36;4.0;0.25860000000000305
Entretien 01 25.05.06_traitement_A;En principe, à 6 ou 7 heures le soir, la clientèle déserte les lieux.;14;2.54;0.85;0.91;1.04;1.39;2.2;1.44;1.5;4.0;-0.4142000000000001
Entretien 01 25.05.06_traitement_A;Moi, très souvent, de 7 à 10 heures du soir, je prépare mon travail du lendemain.;16;2.39;0.45;0.6;0.88;0.62;3.05;1.82;0.67;4.0;-0.35439999999999605
Entretien 01 25.05.06_traitement_A;Le soir, je faisais tous les travaux qui ne demandaient pas de concentration.;13;2.6;0.39;0.58;0.91;0.85;2.8;1.79;1.04;4.0;-0.14219999999999855
Entretien 01 25.05.06_traitement_A;On ne s'en rend pas compte, mais on a la fatigue.;11;3.65;1.01;1.11;1.7;0.82;1.21;1.83;0.91;3.0;-0.24229999999999707
Entretien 01 25.05.06_traitement_A;Je me suis fait avoir à plusieurs reprises, par exemple, à passer une heure et à buter sur un travail.;20;4.43;2.17;3.13;1.72;0.92;5.49;3.4;1.72;3.0;-0.03820000000000334
Entretien 01 25.05.06_traitement_A;Le lendemain matin, à 6 heures du matin, je le faisais en 5 minutes.;14;2.72;0.82;1.32;1.06;1.58;1.97;2.28;1.72;4.0;-0.17270000000000119
Entretien 01 25.05.06_traitement_A;C'est extraordinaire.;2;4.0;0.72;0.9;1.55;1.2;1.22;1.67;1.89;3.0;0.07860000000000023
Entretien 01 25.05.06_traitement_A;On ne se rend pas toujours compte des capacités de notre corps, ou pas.;14;3.45;0.84;0.82;0.97;1.92;2.39;1.32;1.0;4.0;0.269299999999999
Entretien 01 25.05.06_traitement_A;À partir de 7 à 10 heures du soir, je restais assez tard.;13;3.19;0.44;0.83;1.23;1.33;1.92;1.51;0.96;4.0;-0.10309999999999775
Entretien 01 25.05.06_traitement_A;Je préparais le travail pour le lendemain, qui ne demandait pas de réflexion particulière ou de dextérité particulière.;18;2.89;0.68;0.66;1.47;0.98;3.05;2.71;1.31;3.0;-0.469599999999994
Entretien 01 25.05.06_traitement_A;Un geste dont je suis particulièrement fier, c'est la fabrication d'un ressort.;12;3.64;1.47;1.04;0.57;0.75;6.63;1.34;1.05;0.0;0.3363000000000058
Entretien 01 25.05.06_traitement_A;La fabrication d'un ressort, pour moi, ça reste...;8;1.46;1.2;0.85;0.99;0.89;3.04;1.23;2.17;4.0;-0.7161000000000008
Entretien 01 25.05.06_traitement_A;Quand on sait faire un ressort, j'ai l'habitude de dire qu'on sait tout faire.;14;5.91;3.93;3.32;3.5;1.01;5.26;1.72;1.91;1.0;0.17369999999999575
Entretien 01 25.05.06_traitement_A;Ce n'est pas vrai, bien sûr.;6;5.28;0.58;0.5;1.88;0.93;0.77;2.97;1.26;3.0;1.5229000000000004
Entretien 01 25.05.06_traitement_A;La fabrication d'un ressort...;4;1.54;0.97;1.08;1.03;1.19;1.8;1.64;2.11;4.0;-0.5657999999999985
Entretien 01 25.05.06_traitement_A;On va partir d'une barre de métal.;7;0.86;0.8;0.77;0.45;1.03;2.61;0.85;0.53;0.0;-1.685500000000001
Entretien 01 25.05.06_traitement_A;Cette barre de métal, on va déjà faire attention au sens du fil.;13;2.75;1.42;0.86;0.86;0.92;3.77;2.13;0.6;0.0;-0.18850000000000033
Entretien 01 25.05.06_traitement_A;Une barre de métal est fibrée comme un bout de bois.;11;1.01;0.94;0.53;0.6;1.12;3.71;1.22;0.75;0.0;-0.5033000000000003
Entretien 01 25.05.06_traitement_A;Il ne faut pas la prendre en travers.;8;4.54;1.42;1.05;0.88;1.5;5.2;2.23;1.59;2.0;0.23919999999999408
Entretien 01 25.05.06_traitement_A;Là, on va découper son ressort.;6;3.69;0.85;0.84;0.72;1.4;0.71;1.83;1.02;0.0;-0.030799999999998384
Entretien 01 25.05.06_traitement_A;Souvent, c'est des ressorts dits en V, en forme de V.;11;1.49;0.61;0.75;0.76;1.26;2.51;1.53;1.04;0.0;-0.38040000000000185
Entretien 01 25.05.06_traitement_A;La particularité, c'est qu'on utilise un acier au silicium.;9;1.45;1.31;0.8;0.58;0.99;4.67;1.09;0.69;0.0;-1.2370000000000003
Entretien 01 25.05.06_traitement_A;C'est un acier à mémoire de forme.;7;0.53;0.99;0.6;0.7;0.85;3.7;2.05;0.83;0.0;-0.8155000000000003
Entretien 01 25.05.06_traitement_A;Ce sont des aciers qui sont très difficiles à travailler.;10;1.2;0.96;0.99;0.84;1.03;4.23;0.97;1.0;0.0;-0.47699999999999965
Entretien 01 25.05.06_traitement_A;Arriver à faire un ressort, c'est des épaisseurs.;8;1.6;0.72;0.8;0.69;1.02;2.64;1.14;1.33;0.0;-0.31119999999999814
Entretien 01 25.05.06_traitement_A;Si on se loupe d'un dixième, ça ne fonctionne plus.;10;2.38;1.04;0.85;1.06;0.93;2.32;2.16;1.27;4.0;-0.6202999999999963
Entretien 01 25.05.06_traitement_A;Il est trop mou, ou il est trop dur.;9;5.33;2.23;1.91;1.33;1.34;2.21;2.08;1.39;2.0;0.45220000000000216
Entretien 01 25.05.06_traitement_A;On met du temps à arriver au bon résultat du premier coup.;12;4.48;1.11;0.97;1.21;0.9;3.18;3.28;1.28;4.0;0.08249999999999602
Entretien 01 25.05.06_traitement_A;Ce n'est pas évident.;4;4.26;0.79;0.59;0.94;1.05;0.96;1.83;0.78;4.0;0.7842000000000007
Entretien 01 25.05.06_traitement_A;Il y a la forme générale du ressort.;8;2.98;0.96;0.99;0.75;1.41;4.7;2.69;1.27;0.0;-0.005499999999997396
Entretien 01 25.05.06_traitement_A;Ensuite, il va y avoir les traitements thermiques.;8;2.39;0.96;1.36;1.03;1.39;3.67;2.51;1.34;4.0;-0.604999999999996
Entretien 01 25.05.06_traitement_A;Un ressort, c'est vraiment on-off.;5;2.55;0.64;0.4;0.67;1.03;1.14;1.89;1.27;0.0;-0.17280000000000273
Entretien 01 25.05.06_traitement_A;On ne peut pas se permettre, avec un ressort, de louper une opération ou de dire que ça va aller.;20;3.97;2.89;2.46;0.69;1.9;4.8;2.82;2.1;0.0;0.620099999999999
Entretien 01 25.05.06_traitement_A;Lui, il ne pardonne pas.;5;4.94;0.89;1.13;1.37;1.2;0.57;3.81;1.3;4.0;0.3102000000000027
Entretien 01 25.05.06_traitement_A;Le ressort, si vous laissez filer un peu, si vous prenez des largesses avec la technique, il vous rappelle à l'ordre tout de suite, il va casser.;27;5.91;3.8;3.21;1.1;2.44;4.99;3.89;4.49;2.0;1.1499000000000024
Entretien 01 25.05.06_traitement_A;C'est comme ça.;3;3.68;0.84;0.56;0.68;0.92;1.18;0.56;0.87;0.0;0.6054999999999979
Entretien 01 25.05.06_traitement_A;C'est vraiment une école de l'humilité, le travail du ressort.;10;3.73;0.71;0.62;0.95;0.8;3.75;1.6;0.76;4.0;0.3123999999999989
Entretien 01 25.05.06_traitement_A;C'est quelque chose de très simple, un ressort.;8;4.28;1.03;0.65;0.71;1.31;3.85;4.03;1.29;0.0;0.3172000000000055
Entretien 01 25.05.06_traitement_A;Aujourd'hui, on le fait de façon industrielle.;7;2.84;0.7;0.95;1.16;0.99;3.51;0.42;0.72;4.0;0.022399999999999753
Entretien 01 25.05.06_traitement_A;Mais quand on le fait de manière artisanale, chaque étape, il va falloir la respecter exactement.;16;4.17;1.52;1.85;1.87;1.25;4.19;1.7;1.71;3.0;-0.049699999999998745
